family,seed,hidden_flip_rate,test_harm_weight,failure_harm,method,n,accuracy,nonabstain_accuracy,balanced_accuracy,unsafe_false_positive_rate,avoidable_false_negative_rate,abstention_rate,precision,recall,f1,mean_test_cost,mean_tests_used,mean_total_cost,stale_unsafe_rate,dominated_rate
B_phase,28101,0.5,0.0,10.0,conservative_prior,1000,0.795,0.9298245614035088,0.9522638012444288,0.058,0.002,0.145,0.6777777777777778,0.9838709677419355,0.8026315789473685,0.0,0.0,0.6029499999999981,0.0,0.0
B_phase,28101,0.5,0.0,10.0,eager_eatl,1000,0.968,0.968,0.9669120989001,0.024,0.008,0.0,0.9016393442622951,0.9649122807017544,0.9322033898305084,0.10199999999999945,1.0,0.2448,0.0,0.0
B_phase,28101,0.5,0.0,10.0,risk_aware_eatl,1000,0.977,0.977,0.9696504863194255,0.013,0.01,0.0,0.9437229437229437,0.956140350877193,0.9498910675381265,0.0545400000000001,0.553,0.13599999999999998,0.0,0.0
B_phase,28102,0.5,0.0,10.0,text_prior,1000,0.919,0.919,0.9449170817968127,0.08,0.001,0.0,0.7538461538461538,0.9959349593495935,0.8581436077057794,0.0,0.0,0.8006,0.0,0.0
B_phase,28102,0.5,0.0,10.0,passive_vision_proxy,1000,0.809,0.809,0.8733421750663131,0.191,0.0,0.0,0.562929061784897,1.0,0.7203513909224012,0.0,0.0,1.91,0.0,0.0
B_phase,28102,0.5,0.0,10.0,conservative_prior,1000,0.807,0.9438596491228071,0.9636750367441571,0.047,0.001,0.145,0.7388888888888889,0.9925373134328358,0.8471337579617836,0.0,0.0,0.49234999999999834,0.0,0.0
B_phase,28102,0.5,0.0,10.0,eager_eatl,1000,0.966,0.966,0.9664984580880291,0.026,0.008,0.0,0.9015151515151515,0.967479674796748,0.9333333333333333,0.10199999999999945,1.0,0.2648,0.0,0.0
B_phase,28102,0.5,0.0,10.0,risk_aware_eatl,1000,0.988,0.988,0.987934269263117,0.009,0.003,0.0,0.9642857142857143,0.9878048780487805,0.9759036144578312,0.05347000000000011,0.543,0.09179999999999999,0.0,0.0
B_phase,28103,0.5,0.0,10.0,text_prior,1000,0.897,0.897,0.9286542132533406,0.1,0.003,0.0,0.6923076923076923,0.9868421052631579,0.81374321880651,0.0,0.0,1.0018,0.0,0.0
B_phase,28103,0.5,0.0,10.0,passive_vision_proxy,1000,0.809,0.809,0.8762953367875648,0.191,0.0,0.0,0.5441527446300716,1.0,0.704791344667697,0.0,0.0,1.91,0.0,0.0
B_phase,28103,0.5,0.0,10.0,conservative_prior,1000,0.79,0.9239766081871345,0.9453689733600559,0.062,0.003,0.145,0.6555555555555556,0.9752066115702479,0.7840531561461793,0.0,0.0,0.6435499999999982,0.0,0.0
B_phase,28103,0.5,0.0,10.0,eager_eatl,1000,0.973,0.973,0.9747863830560859,0.022,0.005,0.0,0.9102040816326531,0.9780701754385965,0.9429175475687104,0.10199999999999945,1.0,0.22299999999999998,0.0,0.0
B_phase,28103,0.5,0.0,10.0,risk_aware_eatl,1000,0.982,0.982,0.9728888282883374,0.008,0.01,0.0,0.9646017699115044,0.956140350877193,0.9603524229074888,0.05449000000000012,0.555,0.08599999999999998,0.0,0.0
B_phase,28104,0.5,0.0,10.0,text_prior,1000,0.895,0.895,0.929169734904271,0.103,0.002,0.0,0.683076923076923,0.9910714285714286,0.8087431693989071,0.0,0.0,1.0312000000000001,0.0,0.0
B_phase,28104,0.5,0.0,10.0,passive_vision_proxy,1000,0.801,0.801,0.8717783505154639,0.199,0.0,0.0,0.5295508274231678,1.0,0.6924265842349305,0.0,0.0,1.99,0.0,0.0
B_phase,28104,0.5,0.0,10.0,conservative_prior,1000,0.797,0.9321637426900585,0.9536547129139721,0.056,0.002,0.145,0.6888888888888889,0.9841269841269841,0.8104575163398694,0.0,0.0,0.5829499999999985,0.0,0.0
B_phase,28104,0.5,0.0,10.0,eager_eatl,1000,0.978,0.978,0.9842369293078056,0.021,0.001,0.0,0.9139344262295082,0.9955357142857143,0.952991452991453,0.10199999999999945,1.0,0.21059999999999998,0.0,0.0
B_phase,28104,0.5,0.0,10.0,risk_aware_eatl,1000,0.985,0.985,0.9792203608247423,0.008,0.007,0.0,0.9644444444444444,0.96875,0.9665924276169264,0.055160000000000126,0.559,0.08419999999999998,0.0,0.0
B_phase,28105,0.5,0.0,10.0,text_prior,1000,0.874,0.874,0.9172821726795681,0.124,0.002,0.0,0.6184615384615385,0.9901477832512315,0.7613636363636364,0.0,0.0,1.2412,0.0,0.0
B_phase,28105,0.5,0.0,10.0,passive_vision_proxy,1000,0.785,0.785,0.8651191969887077,0.215,0.0,0.0,0.48564593301435405,1.0,0.6537842190016102,0.0,0.0,2.15,0.0,0.0
B_phase,28105,0.5,0.0,10.0,conservative_prior,1000,0.777,0.9087719298245615,0.9398317253192936,0.076,0.002,0.145,0.5777777777777777,0.9811320754716981,0.7272727272727272,0.0,0.0,0.7829499999999978,0.0,0.0
B_phase,28105,0.5,0.0,10.0,eager_eatl,1000,0.97,0.97,0.9701652131453542,0.024,0.006,0.0,0.8914027149321267,0.9704433497536946,0.9292452830188679,0.10199999999999945,1.0,0.24359999999999996,0.0,0.0
B_phase,28105,0.5,0.0,10.0,risk_aware_eatl,1000,0.983,0.983,0.9783207965832463,0.011,0.006,0.0,0.9471153846153846,0.9704433497536946,0.9586374695863746,0.05438000000000012,0.554,0.11359999999999996,0.0,0.0
B_phase,28106,0.5,0.0,10.0,text_prior,1000,0.892,0.892,0.9274391696048421,0.106,0.002,0.0,0.6738461538461539,0.9909502262443439,0.8021978021978022,0.0,0.0,1.0612000000000001,0.0,0.0
B_phase,28106,0.5,0.0,10.0,passive_vision_proxy,1000,0.797,0.797,0.8697047496790757,0.203,0.0,0.0,0.5212264150943396,1.0,0.6852713178294574,0.0,0.0,2.03,0.0,0.0
B_phase,28106,0.5,0.0,10.0,conservative_prior,1000,0.788,0.9216374269005848,0.9474150510735877,0.065,0.002,0.145,0.6388888888888888,0.9829059829059829,0.7744107744107743,0.0,0.0,0.6729499999999983,0.0,0.0
B_phase,28106,0.5,0.0,10.0,eager_eatl,1000,0.974,0.974,0.9752089638067136,0.021,0.005,0.0,0.9113924050632911,0.9773755656108597,0.9432314410480348,0.10199999999999945,1.0,0.21299999999999997,0.0,0.0
B_phase,28106,0.5,0.0,10.0,risk_aware_eatl,1000,0.989,0.989,0.9896984764084364,0.009,0.002,0.0,0.9605263157894737,0.9909502262443439,0.9755011135857461,0.053870000000000084,0.55,0.0912,0.0,0.0
B_phase,28101,0.5,0.1,10.0,text_prior,1000,0.899,0.899,0.9349226804123711,0.101,0.0,0.0,0.6892307692307692,1.0,0.8160291438979964,0.0,0.0,1.01,0.0,0.0
B_phase,28101,0.5,0.1,10.0,passive_vision_proxy,1000,0.811,0.811,0.8782216494845361,0.189,0.0,0.0,0.5423728813559322,1.0,0.7032967032967034,0.0,0.0,1.89,0.0,0.0
B_phase,28101,0.5,0.1,10.0,conservative_prior,1000,0.788,0.9216374269005848,0.9548517520215634,0.067,0.0,0.145,0.6277777777777778,1.0,0.7713310580204779,0.0,0.0,0.6917499999999983,0.0,0.0
B_phase,28101,0.5,0.1,10.0,eager_eatl,1000,0.972,0.972,0.9724318851251841,0.022,0.006,0.0,0.9083333333333333,0.9732142857142857,0.9396551724137931,0.10199999999999945,1.0,0.2337999999999993,0.0,0.0
B_phase,28101,0.5,0.1,10.0,risk_aware_eatl,1000,0.972,0.972,0.9629050073637702,0.016,0.012,0.0,0.9298245614035088,0.9464285714285714,0.9380530973451328,0.054230000000000105,0.549,0.17262299999999986,0.0,0.0
B_phase,28102,0.5,0.1,10.0,text_prior,1000,0.902,0.902,0.9366106080206986,0.098,0.0,0.0,0.6984615384615385,1.0,0.822463768115942,0.0,0.0,0.98,0.0,0.0
B_phase,28102,0.5,0.1,10.0,passive_vision_proxy,1000,0.799,0.799,0.869987063389392,0.201,0.0,0.0,0.530373831775701,1.0,0.6931297709923664,0.0,0.0,2.01,0.0,0.0
B_phase,28102,0.5,0.1,10.0,conservative_prior,1000,0.799,0.9345029239766082,0.9616963064295485,0.056,0.0,0.145,0.6888888888888889,1.0,0.8157894736842105,0.0,0.0,0.5817499999999978,0.0,0.0
B_phase,28102,0.5,0.1,10.0,eager_eatl,1000,0.964,0.964,0.9658234124157268,0.029,0.007,0.0,0.8835341365461847,0.9691629955947136,0.9243697478991597,0.10199999999999945,1.0,0.3043999999999991,0.0,0.0
B_phase,28102,0.5,0.1,10.0,risk_aware_eatl,1000,0.984,0.984,0.9740925850995321,0.006,0.01,0.0,0.9730941704035875,0.9559471365638766,0.9644444444444444,0.055060000000000116,0.558,0.07150600000000007,0.0,0.0
B_phase,28103,0.5,0.1,10.0,text_prior,1000,0.931,0.931,0.9495593620058338,0.066,0.003,0.0,0.796923076923077,0.9885496183206107,0.8824531516183987,0.0,0.0,0.6618,0.0,0.0
B_phase,28103,0.5,0.1,10.0,passive_vision_proxy,1000,0.828,0.828,0.8834688346883468,0.172,0.0,0.0,0.6036866359447005,1.0,0.7528735632183908,0.0,0.0,1.72,0.0,0.0
B_phase,28103,0.5,0.1,10.0,conservative_prior,1000,0.808,0.9450292397660819,0.958482376110285,0.044,0.003,0.145,0.7555555555555555,0.9784172661870504,0.8526645768025078,0.0,0.0,0.4635499999999994,0.0,0.0
B_phase,28103,0.5,0.1,10.0,eager_eatl,1000,0.972,0.972,0.9699517987546288,0.019,0.009,0.0,0.9301470588235294,0.9656488549618321,0.947565543071161,0.10199999999999945,1.0,0.20559999999999917,0.0,0.0
B_phase,28103,0.5,0.1,10.0,risk_aware_eatl,1000,0.99,0.99,0.9870704813918368,0.005,0.005,0.0,0.9809160305343512,0.9809160305343512,0.9809160305343512,0.0527600000000001,0.536,0.0582760000000001,0.0,0.0
B_phase,28104,0.5,0.1,10.0,text_prior,1000,0.893,0.893,0.9297785547785549,0.106,0.001,0.0,0.6738461538461539,0.9954545454545455,0.8036697247706422,0.0,0.0,1.0606,0.0,0.0
B_phase,28104,0.5,0.1,10.0,passive_vision_proxy,1000,0.812,0.812,0.8794871794871795,0.188,0.0,0.0,0.5392156862745098,1.0,0.7006369426751593,0.0,0.0,1.88,0.0,0.0
B_phase,28104,0.5,0.1,10.0,conservative_prior,1000,0.789,0.9228070175438596,0.9517113060519808,0.065,0.001,0.145,0.6388888888888888,0.9913793103448276,0.777027027027027,0.0,0.0,0.6723499999999989,0.0,0.0
B_phase,28104,0.5,0.1,10.0,eager_eatl,1000,0.968,0.968,0.9648018648018648,0.023,0.009,0.0,0.9017094017094017,0.9590909090909091,0.9295154185022027,0.10199999999999945,1.0,0.24559999999999912,0.0,0.0
B_phase,28104,0.5,0.1,10.0,risk_aware_eatl,1000,0.988,0.988,0.9808857808857809,0.005,0.007,0.0,0.9770642201834863,0.9681818181818181,0.9726027397260274,0.05428000000000011,0.55,0.059628000000000056,0.0,0.0
B_phase,28105,0.5,0.1,10.0,text_prior,1000,0.911,0.911,0.9401563775116346,0.088,0.001,0.0,0.7292307692307692,0.9957983193277311,0.8419182948490231,0.0,0.0,0.8806,0.0,0.0
B_phase,28105,0.5,0.1,10.0,passive_vision_proxy,1000,0.809,0.809,0.8746719160104988,0.191,0.0,0.0,0.5547785547785548,1.0,0.7136431784107945,0.0,0.0,1.91,0.0,0.0
B_phase,28105,0.5,0.1,10.0,conservative_prior,1000,0.798,0.9333333333333333,0.9576438356164383,0.056,0.001,0.145,0.6888888888888889,0.992,0.8131147540983606,0.0,0.0,0.5823499999999987,0.0,0.0
B_phase,28105,0.5,0.1,10.0,eager_eatl,1000,0.967,0.967,0.9653444054787269,0.024,0.009,0.0,0.9051383399209486,0.9621848739495799,0.9327902240325866,0.10199999999999945,1.0,0.255599999999999,0.0,0.0
B_phase,28105,0.5,0.1,10.0,risk_aware_eatl,1000,0.983,0.983,0.9787324378570326,0.01,0.007,0.0,0.9585062240663901,0.9705882352941176,0.9645093945720251,0.05447000000000011,0.552,0.10964700000000024,0.0,0.0
B_phase,28106,0.5,0.1,10.0,text_prior,1000,0.935,0.935,0.9547311694490991,0.064,0.001,0.0,0.803076923076923,0.9961832061068703,0.889267461669506,0.0,0.0,0.6406000000000001,0.0,0.0
B_phase,28106,0.5,0.1,10.0,passive_vision_proxy,1000,0.811,0.811,0.8719512195121951,0.189,0.0,0.0,0.5809312638580931,1.0,0.7349228611500701,0.0,0.0,1.89,0.0,0.0
B_phase,28106,0.5,0.1,10.0,conservative_prior,1000,0.814,0.952046783625731,0.9684426962274271,0.04,0.001,0.145,0.7777777777777778,0.9929078014184397,0.8722741433021807,0.0,0.0,0.4223499999999992,0.0,0.0
B_phase,28106,0.5,0.1,10.0,eager_eatl,1000,0.969,0.969,0.9679192784294255,0.022,0.009,0.0,0.92,0.9656488549618321,0.9422718808193669,0.10199999999999945,1.0,0.23559999999999914,0.0,0.0
B_phase,28106,0.5,0.1,10.0,risk_aware_eatl,1000,0.987,0.987,0.9850379610666335,0.008,0.005,0.0,0.969811320754717,0.9809160305343512,0.9753320683111955,0.0548300000000001,0.554,0.08848300000000034,0.0,0.0
B_phase,28101,0.5,0.25,10.0,text_prior,1000,0.909,0.909,0.9343476743932488,0.087,0.004,0.0,0.7323076923076923,0.9834710743801653,0.8395061728395062,0.0,0.0,0.8724000000000001,0.0,0.0
B_phase,28101,0.5,0.25,10.0,passive_vision_proxy,1000,0.797,0.797,0.866094986807388,0.203,0.0,0.0,0.5438202247191011,1.0,0.7045123726346434,0.0,0.0,2.03,0.0,0.0
B_phase,28101,0.5,0.25,10.0,conservative_prior,1000,0.802,0.9380116959064327,0.9511574074074074,0.049,0.004,0.145,0.7277777777777777,0.9703703703703703,0.8317460317460317,0.0,0.0,0.5141499999999982,0.0,0.0
B_phase,28101,0.5,0.25,10.0,eager_eatl,1000,0.97,0.97,0.9689592010292418,0.022,0.008,0.0,0.9140625,0.9669421487603306,0.9397590361445782,0.10199999999999945,1.0,0.25030000000000263,0.0,0.0
B_phase,28101,0.5,0.25,10.0,risk_aware_eatl,1000,0.982,0.982,0.9754682832159445,0.009,0.009,0.0,0.9628099173553719,0.9628099173553719,0.9628099173553719,0.05405000000000012,0.55,0.1089125000000001,0.0,0.0
B_phase,28102,0.5,0.25,10.0,text_prior,1000,0.894,0.894,0.9285916281431976,0.104,0.002,0.0,0.68,0.9910313901345291,0.8065693430656934,0.0,0.0,1.0412000000000001,0.0,0.0
B_phase,28102,0.5,0.25,10.0,passive_vision_proxy,1000,0.794,0.794,0.8674388674388674,0.206,0.0,0.0,0.5198135198135199,1.0,0.6840490797546013,0.0,0.0,2.06,0.0,0.0
B_phase,28102,0.5,0.25,10.0,conservative_prior,1000,0.792,0.9263157894736842,0.9501824036750963,0.061,0.002,0.145,0.6611111111111111,0.9834710743801653,0.7906976744186047,0.0,0.0,0.6329499999999985,0.0,0.0
B_phase,28102,0.5,0.25,10.0,eager_eatl,1000,0.972,0.972,0.9771860265133807,0.025,0.003,0.0,0.8979591836734694,0.9865470852017937,0.9401709401709402,0.10199999999999945,1.0,0.2773000000000016,0.0,0.0
B_phase,28102,0.5,0.25,10.0,risk_aware_eatl,1000,0.979,0.979,0.9720986200806829,0.012,0.009,0.0,0.9469026548672567,0.9596412556053812,0.9532293986636972,0.0549900000000001,0.557,0.1391475000000009,0.0,0.0
B_phase,28103,0.5,0.25,10.0,text_prior,1000,0.911,0.911,0.9355863474715933,0.085,0.004,0.0,0.7384615384615385,0.9836065573770492,0.843585237258348,0.0,0.0,0.8524,0.0,0.0
B_phase,28103,0.5,0.25,10.0,passive_vision_proxy,1000,0.796,0.796,0.8650793650793651,0.204,0.0,0.0,0.5446428571428571,1.0,0.7052023121387282,0.0,0.0,2.04,0.0,0.0
B_phase,28103,0.5,0.25,10.0,conservative_prior,1000,0.801,0.9368421052631579,0.9504005630653942,0.05,0.004,0.145,0.7222222222222222,0.9701492537313433,0.8280254777070063,0.0,0.0,0.5241499999999982,0.0,0.0
B_phase,28103,0.5,0.25,10.0,eager_eatl,1000,0.97,0.97,0.9621172694943187,0.017,0.013,0.0,0.9314516129032258,0.9467213114754098,0.9390243902439024,0.10199999999999945,1.0,0.2033000000000023,0.0,0.0
B_phase,28103,0.5,0.25,10.0,risk_aware_eatl,1000,0.979,0.979,0.9722330644461792,0.011,0.01,0.0,0.9551020408163265,0.9590163934426229,0.9570552147239264,0.05453000000000011,0.552,0.1296325000000001,0.0,0.0
B_phase,28104,0.5,0.25,10.0,text_prior,1000,0.925,0.925,0.9471353781849655,0.073,0.002,0.0,0.7753846153846153,0.9921259842519685,0.8704663212435233,0.0,0.0,0.7312000000000001,0.0,0.0
B_phase,28104,0.5,0.25,10.0,passive_vision_proxy,1000,0.812,0.812,0.8739946380697051,0.188,0.0,0.0,0.5746606334841629,1.0,0.7298850574712643,0.0,0.0,1.88,0.0,0.0
B_phase,28104,0.5,0.25,10.0,conservative_prior,1000,0.811,0.9485380116959065,0.9634865134865135,0.042,0.002,0.145,0.7666666666666667,0.9857142857142858,0.8625,0.0,0.0,0.442949999999999,0.0,0.0
B_phase,28104,0.5,0.25,10.0,eager_eatl,1000,0.968,0.968,0.9668679149690739,0.023,0.009,0.0,0.914179104477612,0.9645669291338582,0.9386973180076629,0.10199999999999945,1.0,0.2609000000000024,0.0,0.0
B_phase,28104,0.5,0.25,10.0,risk_aware_eatl,1000,0.983,0.983,0.9782197969221675,0.009,0.008,0.0,0.9647058823529412,0.968503937007874,0.9666011787819254,0.0544500000000001,0.551,0.1084125000000001,0.0,0.0
B_phase,28105,0.5,0.25,10.0,text_prior,1000,0.908,0.908,0.9337302303205244,0.088,0.004,0.0,0.7292307692307692,0.983402489626556,0.8374558303886925,0.0,0.0,0.8824000000000001,0.0,0.0
B_phase,28105,0.5,0.25,10.0,passive_vision_proxy,1000,0.815,0.815,0.878129117259552,0.185,0.0,0.0,0.5657276995305164,1.0,0.7226386806596701,0.0,0.0,1.85,0.0,0.0
B_phase,28105,0.5,0.25,10.0,conservative_prior,1000,0.803,0.9391812865497076,0.9519144236275874,0.048,0.004,0.145,0.7333333333333333,0.9705882352941176,0.8354430379746834,0.0,0.0,0.5041499999999987,0.0,0.0
B_phase,28105,0.5,0.25,10.0,eager_eatl,1000,0.971,0.971,0.9709844248000481,0.022,0.007,0.0,0.9140625,0.970954356846473,0.9416498993963782,0.10199999999999945,1.0,0.2497000000000029,0.0,0.0
B_phase,28105,0.5,0.25,10.0,risk_aware_eatl,1000,0.986,0.986,0.9808658477249492,0.007,0.007,0.0,0.970954356846473,0.970954356846473,0.970954356846473,0.0527400000000001,0.538,0.08738500000000003,0.0,0.0
B_phase,28106,0.5,0.25,10.0,text_prior,1000,0.901,0.901,0.936046511627907,0.099,0.0,0.0,0.6953846153846154,1.0,0.8203266787658802,0.0,0.0,0.99,0.0,0.0
B_phase,28106,0.5,0.25,10.0,passive_vision_proxy,1000,0.809,0.809,0.8766149870801034,0.191,0.0,0.0,0.5419664268585132,1.0,0.702954898911353,0.0,0.0,1.91,0.0,0.0
B_phase,28106,0.5,0.25,10.0,conservative_prior,1000,0.793,0.927485380116959,0.9579375848032565,0.062,0.0,0.145,0.6555555555555556,1.0,0.7919463087248323,0.0,0.0,0.6417499999999982,0.0,0.0
B_phase,28106,0.5,0.25,10.0,eager_eatl,1000,0.966,0.966,0.9702042029681461,0.029,0.005,0.0,0.884,0.9778761061946902,0.9285714285714286,0.10199999999999945,1.0,0.31849999999999934,0.0,0.0
B_phase,28106,0.5,0.25,10.0,risk_aware_eatl,1000,0.978,0.978,0.966991379113215,0.01,0.012,0.0,0.9553571428571429,0.9469026548672567,0.9511111111111111,0.0540800000000001,0.546,0.12072000000000012,0.0,0.0
B_phase,28101,0.5,0.5,10.0,text_prior,1000,0.89,0.89,0.9280917656890961,0.109,0.001,0.0,0.6646153846153846,0.9953917050691244,0.7970479704797049,0.0,0.0,1.0906,0.0,0.0
B_phase,28101,0.5,0.5,10.0,passive_vision_proxy,1000,0.8,0.8,0.8722860791826309,0.2,0.0,0.0,0.5203836930455635,1.0,0.6845425867507887,0.0,0.0,2.0,0.0,0.0
B_phase,28101,0.5,0.5,10.0,conservative_prior,1000,0.786,0.9192982456140351,0.949753118813062,0.068,0.001,0.145,0.6222222222222222,0.9911504424778761,0.764505119453925,0.0,0.0,0.7023499999999984,0.0,0.0
B_phase,28101,0.5,0.5,10.0,eager_eatl,1000,0.975,0.975,0.9740422927297232,0.019,0.006,0.0,0.9173913043478261,0.9723502304147466,0.9440715883668904,0.10199999999999945,1.0,0.24460000000000096,0.0,0.0
B_phase,28101,0.5,0.5,10.0,risk_aware_eatl,1000,0.983,0.983,0.9791508495624179,0.011,0.006,0.0,0.9504504504504504,0.9723502304147466,0.9612756264236902,0.0530500000000001,0.541,0.14012500000000006,0.0,0.0
B_phase,28102,0.5,0.5,10.0,text_prior,1000,0.888,0.888,0.9233683545857962,0.109,0.003,0.0,0.6646153846153846,0.9863013698630136,0.7941176470588235,0.0,0.0,1.0918,0.0,0.0
B_phase,28102,0.5,0.5,10.0,passive_vision_proxy,1000,0.797,0.797,0.8700384122919333,0.203,0.0,0.0,0.518957345971564,1.0,0.6833073322932917,0.0,0.0,2.03,0.0,0.0
B_phase,28102,0.5,0.5,10.0,conservative_prior,1000,0.784,0.9169590643274854,0.9410105757931846,0.068,0.003,0.145,0.6222222222222222,0.9739130434782609,0.7593220338983051,0.0,0.0,0.7035499999999978,0.0,0.0
B_phase,28102,0.5,0.5,10.0,eager_eatl,1000,0.967,0.967,0.9690158384929752,0.027,0.006,0.0,0.8875,0.9726027397260274,0.9281045751633986,0.10199999999999945,1.0,0.3246000000000036,0.0,0.0
B_phase,28102,0.5,0.5,10.0,risk_aware_eatl,1000,0.975,0.975,0.9692087769456088,0.016,0.009,0.0,0.9292035398230089,0.958904109589041,0.9438202247191011,0.054900000000000115,0.556,0.19285000000000013,0.0,0.0
B_phase,28103,0.5,0.5,10.0,text_prior,1000,0.921,0.921,0.9476127320954908,0.079,0.0,0.0,0.7569230769230769,1.0,0.8616462346760071,0.0,0.0,0.79,0.0,0.0
B_phase,28103,0.5,0.5,10.0,passive_vision_proxy,1000,0.804,0.804,0.870026525198939,0.196,0.0,0.0,0.5565610859728507,1.0,0.7151162790697675,0.0,0.0,1.96,0.0,0.0
B_phase,28103,0.5,0.5,10.0,conservative_prior,1000,0.798,0.9333333333333333,0.9610655737704918,0.057,0.0,0.145,0.6833333333333333,1.0,0.8118811881188119,0.0,0.0,0.5917499999999981,0.0,0.0
B_phase,28103,0.5,0.5,10.0,eager_eatl,1000,0.967,0.967,0.967161588061504,0.025,0.008,0.0,0.9049429657794676,0.967479674796748,0.9351669941060904,0.10199999999999945,1.0,0.3058000000000023,0.0,0.0
B_phase,28103,0.5,0.5,10.0,risk_aware_eatl,1000,0.987,0.987,0.9872711392896423,0.01,0.003,0.0,0.9604743083003953,0.9878048780487805,0.9739478957915831,0.0539800000000001,0.547,0.12879000000000027,0.0,0.0
B_phase,28104,0.5,0.5,10.0,text_prior,1000,0.887,0.887,0.9227867852366316,0.11,0.003,0.0,0.6615384615384615,0.9862385321100917,0.7918968692449356,0.0,0.0,1.1018000000000001,0.0,0.0
B_phase,28104,0.5,0.5,10.0,passive_vision_proxy,1000,0.782,0.782,0.860613810741688,0.218,0.0,0.0,0.5,1.0,0.6666666666666666,0.0,0.0,2.18,0.0,0.0
B_phase,28104,0.5,0.5,10.0,conservative_prior,1000,0.789,0.9228070175438596,0.9446428571428571,0.063,0.003,0.145,0.65,0.975,0.78,0.0,0.0,0.6535499999999979,0.0,0.0
B_phase,28104,0.5,0.5,10.0,eager_eatl,1000,0.978,0.978,0.9776625448743519,0.017,0.005,0.0,0.9260869565217391,0.9770642201834863,0.9508928571428571,0.10199999999999945,1.0,0.22400000000000084,0.0,0.0
B_phase,28104,0.5,0.5,10.0,risk_aware_eatl,1000,0.984,0.984,0.9781904784251155,0.009,0.007,0.0,0.9590909090909091,0.9678899082568807,0.9634703196347032,0.054650000000000094,0.557,0.12152499999999997,0.0,0.0
B_phase,28105,0.5,0.5,10.0,text_prior,1000,0.897,0.897,0.9320462076583211,0.102,0.001,0.0,0.6861538461538461,0.9955357142857143,0.8123861566484516,0.0,0.0,1.0206,0.0,0.0
B_phase,28105,0.5,0.5,10.0,passive_vision_proxy,1000,0.816,0.816,0.8814432989690721,0.184,0.0,0.0,0.5490196078431373,1.0,0.7088607594936709,0.0,0.0,1.84,0.0,0.0
B_phase,28105,0.5,0.5,10.0,conservative_prior,1000,0.787,0.92046783625731,0.9504048582995952,0.067,0.001,0.145,0.6277777777777778,0.9912280701754386,0.7687074829931972,0.0,0.0,0.6923499999999981,0.0,0.0
B_phase,28105,0.5,0.5,10.0,eager_eatl,1000,0.973,0.973,0.9714884020618557,0.02,0.007,0.0,0.9156118143459916,0.96875,0.9414316702819957,0.10199999999999945,1.0,0.25520000000000076,0.0,0.0
B_phase,28105,0.5,0.5,10.0,risk_aware_eatl,1000,0.974,0.974,0.967369293078056,0.016,0.01,0.0,0.9304347826086956,0.9553571428571429,0.9427312775330396,0.05294000000000009,0.537,0.1924700000000002,0.0,0.0
B_phase,28106,0.5,0.5,10.0,text_prior,1000,0.897,0.897,0.9286542132533406,0.1,0.003,0.0,0.6923076923076923,0.9868421052631579,0.81374321880651,0.0,0.0,1.0018,0.0,0.0
B_phase,28106,0.5,0.5,10.0,passive_vision_proxy,1000,0.79,0.79,0.8639896373056994,0.21,0.0,0.0,0.5205479452054794,1.0,0.6846846846846847,0.0,0.0,2.1,0.0,0.0
B_phase,28106,0.5,0.5,10.0,conservative_prior,1000,0.783,0.9157894736842105,0.9402834008097166,0.069,0.003,0.145,0.6166666666666667,0.9736842105263158,0.7551020408163265,0.0,0.0,0.7135499999999985,0.0,0.0
B_phase,28106,0.5,0.5,10.0,eager_eatl,1000,0.975,0.975,0.9729910917189346,0.018,0.007,0.0,0.9246861924686193,0.9692982456140351,0.9464668094218417,0.10199999999999945,1.0,0.23520000000000083,0.0,0.0
B_phase,28106,0.5,0.5,10.0,risk_aware_eatl,1000,0.987,0.987,0.9838537405690392,0.008,0.005,0.0,0.9653679653679653,0.9780701754385965,0.971677559912854,0.0554200000000001,0.562,0.11071000000000011,0.0,0.0
B_phase,28101,0.5,0.75,10.0,text_prior,1000,0.891,0.891,0.9268648018648019,0.107,0.002,0.0,0.6707692307692308,0.990909090909091,0.8,0.0,0.0,1.0712000000000002,0.0,0.0
B_phase,28101,0.5,0.75,10.0,passive_vision_proxy,1000,0.798,0.798,0.8705128205128205,0.202,0.0,0.0,0.5213270142180095,1.0,0.6853582554517135,0.0,0.0,2.02,0.0,0.0
B_phase,28101,0.5,0.75,10.0,conservative_prior,1000,0.789,0.9228070175438596,0.9481061564289492,0.064,0.002,0.145,0.6444444444444445,0.9830508474576272,0.7785234899328859,0.0,0.0,0.6629499999999983,0.0,0.0
B_phase,28101,0.5,0.75,10.0,eager_eatl,1000,0.965,0.965,0.9645104895104895,0.027,0.008,0.0,0.8870292887029289,0.9636363636363636,0.9237472766884531,0.10199999999999945,1.0,0.3512999999999985,0.0,0.0
B_phase,28101,0.5,0.75,10.0,risk_aware_eatl,1000,0.984,0.984,0.9799533799533799,0.01,0.006,0.0,0.9553571428571429,0.9727272727272728,0.963963963963964,0.05416000000000011,0.55,0.14422000000000018,0.0,0.0
B_phase,28102,0.5,0.75,10.0,text_prior,1000,0.917,0.917,0.9422214314981345,0.081,0.002,0.0,0.7507692307692307,0.991869918699187,0.8546409807355517,0.0,0.0,0.8112,0.0,0.0
